@relation earthshaker

@attribute k numeric
@attribute d numeric
@attribute a numeric
@attribute gpm numeric
@attribute xpm numeric
@attribute win {1, 0}

@data
3,6,16,349,377,1
3,6,16,349,377,1
0,15,16,323,481,0
0,15,16,323,481,0
4,9,6,285,315,0
4,9,6,285,315,0
2,7,8,309,336,1
2,7,8,309,336,1
5,13,22,308,403,0
5,13,22,308,403,0
7,2,11,465,435,1
7,2,11,465,435,1
5,7,18,388,426,1
5,7,18,388,426,1
11,5,10,514,545,1
11,5,10,514,545,1
4,13,33,342,454,1
4,13,33,342,454,1
3,9,13,255,296,0
3,9,13,255,296,0
1,12,19,198,144,1
1,12,19,198,144,1
13,7,21,430,541,1
13,7,21,430,541,1
3,11,14,253,319,0
3,11,14,253,319,0
9,11,11,354,428,1
9,11,11,354,428,1
1,8,7,221,220,0
1,8,7,221,220,0
4,5,19,435,389,1
4,5,19,435,389,1
0,9,8,297,316,0
0,9,8,297,316,0
6,6,15,428,498,1
6,6,15,428,498,1
16,10,14,528,546,1
16,10,14,528,546,1
3,14,7,207,228,0
3,14,7,207,228,0
5,20,7,318,399,0
5,20,7,318,399,0
11,8,28,453,579,1
11,8,28,453,579,1
13,6,20,534,629,1
13,6,20,534,629,1
9,7,17,356,463,1
9,7,17,356,463,1
3,10,14,283,330,0
3,10,14,283,330,0
2,16,15,272,276,0
2,16,15,272,276,0
1,7,7,211,259,0
1,7,7,211,259,0
5,5,9,296,364,0
5,5,9,296,364,0
25,9,19,629,575,1
25,9,19,629,575,1
6,20,23,419,502,1
6,20,23,419,502,1
0,8,4,166,140,0
0,8,4,166,140,0
1,14,32,302,341,1
1,14,32,302,341,1
1,11,10,250,280,0
1,11,10,250,280,0
6,4,11,475,491,1
6,4,11,475,491,1
9,8,20,390,384,1
9,8,20,390,384,1
5,6,8,384,516,0
5,6,8,384,516,0
3,9,9,305,286,0
3,9,9,305,286,0
5,4,11,348,342,1
5,4,11,348,342,1
15,8,20,353,503,0
15,8,20,353,503,0
1,9,9,313,377,1
1,9,9,313,377,1
8,7,8,427,546,1
8,7,8,427,546,1
3,12,9,282,333,0
3,12,9,282,333,0
5,5,8,419,555,1
5,5,8,419,555,1
2,6,18,298,311,1
2,6,18,298,311,1
5,7,21,353,365,1
5,7,21,353,365,1
4,13,22,358,412,1
4,13,22,358,412,1
8,3,17,418,523,1
8,3,17,418,523,1
9,8,14,414,551,0
9,8,14,414,551,0
7,7,17,363,435,1
7,7,17,363,435,1
2,10,5,267,329,0
2,10,5,267,329,0
7,14,13,325,454,0
7,14,13,325,454,0
6,9,30,354,474,0
6,9,30,354,474,0
1,4,15,305,353,1
1,4,15,305,353,1
6,5,25,426,529,1
6,5,25,426,529,1
0,9,12,292,369,1
0,9,12,292,369,1
4,8,17,301,352,0
4,8,17,301,352,0
4,10,12,304,385,0
4,10,12,304,385,0
3,10,24,327,368,1
3,10,24,327,368,1
1,11,11,212,261,0
1,11,11,212,261,0
6,10,3,301,325,0
6,10,3,301,325,0
3,7,8,347,446,0
3,7,8,347,446,0
3,17,21,339,458,1
3,17,21,339,458,1
7,8,11,366,529,0
7,8,11,366,529,0
8,7,18,392,510,1
8,7,18,392,510,1
17,13,19,440,494,0
17,13,19,440,494,0
6,13,21,271,343,0
6,13,21,271,343,0
12,18,14,472,518,0
12,18,14,472,518,0
4,11,8,257,271,0
4,11,8,257,271,0
5,8,15,281,362,0
5,8,15,281,362,0
3,8,5,269,269,0
3,8,5,269,269,0
7,3,13,360,404,1
7,3,13,360,404,1
8,11,16,350,370,0
8,11,16,350,370,0
7,5,10,396,470,1
7,5,10,396,470,1
2,4,10,259,312,0
2,4,10,259,312,0
6,5,8,438,483,1
6,5,8,438,483,1
4,8,6,307,288,1
4,8,6,307,288,1
4,13,12,331,392,0
4,13,12,331,392,0
2,9,3,198,183,0
2,9,3,198,183,0
2,2,16,325,384,1
2,2,16,325,384,1
0,14,14,231,287,0
0,14,14,231,287,0
3,8,21,332,373,1
3,8,21,332,373,1
2,15,21,352,392,1
2,15,21,352,392,1
3,11,8,285,277,0
3,11,8,285,277,0
1,12,10,208,151,0
1,12,10,208,151,0
10,11,24,355,469,0
10,11,24,355,469,0
4,3,24,370,412,1
4,3,24,370,412,1
3,4,17,300,339,1
3,4,17,300,339,1
2,4,13,295,306,1
2,4,13,295,306,1
1,5,12,298,278,1
1,5,12,298,278,1
17,15,11,395,534,0
17,15,11,395,534,0
5,7,10,361,303,1
5,7,10,361,303,1
11,12,10,369,498,0
11,12,10,369,498,0
19,11,20,439,603,0
19,11,20,439,603,0
3,7,10,294,281,0
3,7,10,294,281,0
4,0,15,364,324,1
4,0,15,364,324,1
9,15,20,340,389,0
9,15,20,340,389,0
3,2,19,379,341,1
3,2,19,379,341,1
12,7,18,428,489,1
12,7,18,428,489,1
5,10,28,429,502,1
5,10,28,429,502,1
8,7,15,356,478,0
8,7,15,356,478,0
8,13,14,284,293,0
8,13,14,284,293,0
5,5,15,334,414,0
5,5,15,334,414,0
5,13,5,275,271,0
5,13,5,275,271,0
3,3,12,359,342,1
3,3,12,359,342,1
0,6,7,173,169,0
0,6,7,173,169,0
1,5,17,289,263,1
1,5,17,289,263,1
1,17,12,185,149,0
1,17,12,185,149,0
3,10,16,389,411,1
3,10,16,389,411,1
1,5,11,341,272,1
1,5,11,341,272,1
4,16,21,241,374,0
4,16,21,241,374,0
5,8,17,342,362,1
5,8,17,342,362,1
5,4,16,483,543,1
5,4,16,483,543,1
10,7,13,449,514,0
10,7,13,449,514,0
18,10,15,434,523,0
18,10,15,434,523,0
8,13,10,376,447,1
8,13,10,376,447,1
1,8,16,238,289,1
1,8,16,238,289,1
0,17,18,285,351,0
0,17,18,285,351,0
3,5,5,447,354,1
3,5,5,447,354,1
13,1,8,541,513,1
13,1,8,541,513,1
4,7,24,334,374,1
4,7,24,334,374,1
7,13,16,349,336,1
7,13,16,349,336,1
1,8,20,232,250,0
1,8,20,232,250,0
6,9,9,290,324,0
6,9,9,290,324,0
5,5,21,330,396,0
5,5,21,330,396,0
2,7,16,380,409,1
2,7,16,380,409,1
1,2,20,268,298,0
1,2,20,268,298,0
6,4,17,411,428,1
6,4,17,411,428,1
3,2,6,340,327,1
3,2,6,340,327,1
5,11,7,268,276,0
5,11,7,268,276,0
9,5,12,335,360,0
9,5,12,335,360,0
0,12,18,260,285,0
0,12,18,260,285,0
3,21,26,364,411,1
3,21,26,364,411,1
4,6,26,439,494,1
4,6,26,439,494,1
3,7,4,316,249,0
3,7,4,316,249,0
4,1,8,386,294,1
4,1,8,386,294,1
5,10,22,335,333,1
5,10,22,335,333,1
2,0,17,327,324,1
2,0,17,327,324,1
7,8,25,334,487,1
7,8,25,334,487,1
12,3,12,573,587,1
12,3,12,573,587,1
6,8,20,332,443,0
6,8,20,332,443,0
0,6,7,195,219,0
0,6,7,195,219,0
12,15,19,395,505,0
12,15,19,395,505,0
3,6,11,308,316,1
3,6,11,308,316,1
6,13,19,309,394,0
6,13,19,309,394,0
4,2,14,355,359,1
4,2,14,355,359,1
3,6,24,347,359,1
3,6,24,347,359,1
9,6,12,442,349,1
9,6,12,442,349,1
5,10,22,341,428,0
5,10,22,341,428,0
3,11,19,259,278,0
3,11,19,259,278,0
10,4,14,490,491,1
10,4,14,490,491,1
8,11,23,483,590,1
8,11,23,483,590,1
7,0,9,544,429,1
7,0,9,544,429,1
6,10,29,345,409,1
6,10,29,345,409,1
0,8,9,241,215,1
0,8,9,241,215,1
3,8,18,282,373,1
3,8,18,282,373,1
7,5,12,435,519,1
7,5,12,435,519,1
4,10,20,327,342,0
4,10,20,327,342,0
8,5,15,337,416,1
8,5,15,337,416,1
3,8,5,283,334,0
3,8,5,283,334,0
11,2,27,466,521,1
11,2,27,466,521,1
5,13,30,345,453,1
5,13,30,345,453,1
2,8,10,324,325,1
2,8,10,324,325,1
6,13,18,286,239,1
6,13,18,286,239,1
3,5,16,276,336,0
3,5,16,276,336,0
1,11,26,367,489,1
1,11,26,367,489,1
0,14,12,256,249,1
0,14,12,256,249,1
3,12,12,230,252,0
3,12,12,230,252,0
6,1,19,425,519,1
6,1,19,425,519,1
8,10,13,337,379,0
8,10,13,337,379,0
3,7,18,350,397,1
3,7,18,350,397,1
7,9,11,393,398,0
7,9,11,393,398,0
7,11,17,371,409,1
7,11,17,371,409,1
5,10,24,407,497,1
5,10,24,407,497,1
4,4,9,401,507,1
4,4,9,401,507,1
3,9,9,302,348,0
3,9,9,302,348,0
2,11,9,251,305,0
2,11,9,251,305,0
6,12,24,369,534,0
6,12,24,369,534,0
6,8,32,304,397,1
6,8,32,304,397,1
6,11,28,367,394,1
6,11,28,367,394,1
4,7,5,350,382,0
4,7,5,350,382,0
2,2,18,414,364,1
2,2,18,414,364,1
5,17,30,380,528,1
5,17,30,380,528,1
5,15,12,458,411,0
5,15,12,458,411,0
9,15,16,421,526,0
9,15,16,421,526,0
2,10,12,344,367,1
2,10,12,344,367,1
1,6,9,246,360,0
1,6,9,246,360,0
5,2,18,382,365,1
5,2,18,382,365,1
1,7,9,234,291,0
1,7,9,234,291,0
0,9,4,225,248,0
0,9,4,225,248,0
9,8,9,380,426,1
9,8,9,380,426,1
9,10,32,391,585,1
9,10,32,391,585,1
3,9,24,325,365,1
3,9,24,325,365,1
7,7,12,355,441,0
7,7,12,355,441,0
4,6,20,452,357,1
4,6,20,452,357,1
14,12,13,434,540,0
14,12,13,434,540,0
3,13,14,319,418,0
3,13,14,319,418,0
13,13,38,337,411,1
13,13,38,337,411,1
8,5,25,407,535,1
8,5,25,407,535,1
0,7,14,279,327,1
0,7,14,279,327,1
6,8,18,319,351,1
6,8,18,319,351,1
2,9,16,315,396,0
2,9,16,315,396,0
9,7,22,420,458,1
9,7,22,420,458,1
6,9,6,432,516,0
6,9,6,432,516,0
8,15,16,343,408,1
8,15,16,343,408,1
6,5,24,343,481,0
6,5,24,343,481,0
5,8,3,298,321,0
5,8,3,298,321,0
11,3,10,497,589,1
11,3,10,497,589,1
2,7,10,258,243,0
2,7,10,258,243,0
3,12,9,241,316,0
3,12,9,241,316,0
3,7,21,355,361,1
3,7,21,355,361,1
2,7,8,236,249,0
2,7,8,236,249,0
3,2,11,367,305,1
3,2,11,367,305,1
2,2,5,255,198,0
2,2,5,255,198,0
1,8,16,241,276,1
1,8,16,241,276,1
2,12,11,264,243,0
2,12,11,264,243,0
5,3,27,423,433,1
5,3,27,423,433,1
0,10,5,161,145,0
0,10,5,161,145,0
5,15,12,319,410,0
5,15,12,319,410,0
2,1,10,339,307,1
2,1,10,339,307,1
2,11,9,219,259,0
2,11,9,219,259,0
5,3,10,475,275,1
5,3,10,475,275,1
4,9,15,397,468,0
4,9,15,397,468,0
4,6,17,303,318,1
4,6,17,303,318,1
3,9,12,474,358,1
3,9,12,474,358,1
6,11,26,364,429,1
6,11,26,364,429,1
7,13,16,333,508,0
7,13,16,333,508,0
6,8,17,298,306,1
6,8,17,298,306,1
9,7,12,437,546,1
9,7,12,437,546,1
2,3,13,370,378,1
2,3,13,370,378,1
2,5,24,356,466,1
2,5,24,356,466,1
4,14,18,363,399,1
4,14,18,363,399,1
3,17,15,264,299,0
3,17,15,264,299,0
17,7,20,532,686,1
17,7,20,532,686,1
0,7,5,153,108,0
0,7,5,153,108,0
0,13,8,156,159,0
0,13,8,156,159,0
0,10,18,324,360,1
0,10,18,324,360,1
7,7,29,344,501,0
7,7,29,344,501,0
2,8,9,424,380,1
2,8,9,424,380,1
5,11,12,447,449,1
5,11,12,447,449,1
0,9,12,217,297,0
0,9,12,217,297,0
4,9,27,343,442,0
4,9,27,343,442,0
1,13,19,268,387,0
1,13,19,268,387,0
3,12,5,366,321,0
3,12,5,366,321,0
5,11,14,404,459,1
5,11,14,404,459,1
14,11,34,430,509,1
14,11,34,430,509,1
4,7,21,337,387,1
4,7,21,337,387,1
5,8,8,336,341,0
5,8,8,336,341,0
2,11,12,223,209,0
2,11,12,223,209,0
10,10,25,479,591,1
10,10,25,479,591,1
0,5,5,222,227,0
0,5,5,222,227,0
3,11,16,281,311,0
3,11,16,281,311,0
3,13,19,322,292,0
3,13,19,322,292,0
8,13,13,338,359,0
8,13,13,338,359,0
12,6,13,467,587,1
12,6,13,467,587,1
10,14,14,391,464,0
10,14,14,391,464,0
7,8,4,337,353,0
7,8,4,337,353,0
5,7,16,285,324,0
5,7,16,285,324,0
10,13,25,415,344,1
10,13,25,415,344,1
16,10,15,514,665,1
16,10,15,514,665,1
4,9,9,256,226,0
4,9,9,256,226,0
2,6,18,358,362,1
2,6,18,358,362,1
9,5,19,436,512,1
9,5,19,436,512,1
5,5,27,338,432,1
5,5,27,338,432,1
2,5,12,425,306,1
2,5,12,425,306,1
3,8,14,270,292,0
3,8,14,270,292,0
11,10,19,386,444,0
11,10,19,386,444,0
4,17,9,340,405,0
4,17,9,340,405,0
9,11,17,427,493,0
9,11,17,427,493,0
2,4,19,350,375,1
2,4,19,350,375,1
6,6,18,387,384,1
6,6,18,387,384,1
10,10,12,388,521,0
10,10,12,388,521,0
2,4,11,327,321,1
2,4,11,327,321,1
0,9,6,182,174,0
0,9,6,182,174,0
7,13,16,298,412,0
7,13,16,298,412,0
9,3,18,453,463,1
9,3,18,453,463,1
4,4,15,452,317,1
4,4,15,452,317,1
8,5,31,422,493,1
8,5,31,422,493,1
2,12,18,321,409,0
2,12,18,321,409,0
5,6,14,467,592,1
5,6,14,467,592,1
4,5,14,373,392,1
4,5,14,373,392,1
3,4,26,339,456,1
3,4,26,339,456,1
6,3,19,403,346,1
6,3,19,403,346,1
5,14,29,340,499,0
5,14,29,340,499,0
1,6,12,245,276,0
1,6,12,245,276,0
3,11,14,295,307,0
3,11,14,295,307,0
0,9,15,223,221,0
0,9,15,223,221,0
3,5,12,387,344,1
3,5,12,387,344,1
9,10,18,286,346,0
9,10,18,286,346,0
5,3,10,425,387,1
5,3,10,425,387,1
10,6,17,333,406,0
10,6,17,333,406,0
4,9,27,431,478,1
4,9,27,431,478,1
0,17,4,214,183,0
0,17,4,214,183,0
4,12,9,357,375,0
4,12,9,357,375,0
6,13,19,351,344,1
6,13,19,351,344,1
8,9,17,424,581,1
8,9,17,424,581,1
2,2,13,376,357,1
2,2,13,376,357,1
4,9,16,318,367,1
4,9,16,318,367,1
8,8,22,434,492,1
8,8,22,434,492,1
10,0,7,508,502,1
10,0,7,508,502,1
5,4,14,438,446,1
5,4,14,438,446,1
4,4,14,446,492,1
4,4,14,446,492,1
12,14,18,491,632,0
12,14,18,491,632,0
7,10,27,431,520,1
7,10,27,431,520,1
4,14,13,235,268,0
4,14,13,235,268,0
7,5,24,323,404,0
7,5,24,323,404,0
3,14,12,236,278,0
3,14,12,236,278,0
1,15,7,274,323,0
1,15,7,274,323,0
2,1,16,362,419,1
2,1,16,362,419,1
0,8,23,271,378,0
0,8,23,271,378,0
2,10,12,221,182,0
2,10,12,221,182,0
7,4,22,469,442,1
7,4,22,469,442,1
3,12,21,280,348,0
3,12,21,280,348,0
4,13,9,298,255,1
4,13,9,298,255,1
4,12,11,293,283,0
4,12,11,293,283,0
2,7,15,381,257,1
2,7,15,381,257,1
3,1,22,455,362,1
3,1,22,455,362,1
1,10,6,138,134,0
1,10,6,138,134,0
8,7,15,524,578,1
8,7,15,524,578,1
4,6,20,345,362,1
4,6,20,345,362,1
7,8,10,373,300,1
7,8,10,373,300,1
16,10,24,402,516,1
16,10,24,402,516,1
3,14,23,244,263,0
3,14,23,244,263,0
2,14,19,283,358,1
2,14,19,283,358,1
7,8,15,338,422,1
7,8,15,338,422,1
8,13,13,349,437,0
8,13,13,349,437,0
5,2,18,394,420,1
5,2,18,394,420,1
5,4,9,483,307,1
5,4,9,483,307,1
1,6,14,392,359,1
1,6,14,392,359,1
4,4,26,356,389,1
4,4,26,356,389,1
1,12,5,208,184,0
1,12,5,208,184,0
7,3,22,329,536,0
7,3,22,329,536,0
